city,locality,pincode,property_type,area,carpet_area,bhk,bedrooms,bathrooms,balconies,floor,total_floors,property_age,parking,furnished,property_condition,latitude,longitude,amenities_count,has_parking,has_lift,has_security,has_gym,has_swimming_pool,has_garden,has_clubhouse,has_power_backup,has_cctv,has_internet,has_water_supply,has_ac,price
Mumbai,Goregaon West,400011,Independent House,850,700,2,2,2,2,0,3,2,1,Semi-Furnished,Good,19.167792,72.830139,6,1,0,1,0,0,1,0,1,0,0,1,1,20640000
Mumbai,Bandra West,400027,Apartment,1723,1470,3,3,3,3,15,35,2,0,Semi-Furnished,New,19.059144,72.830633,5,0,1,0,1,0,0,0,1,0,0,1,1,89290000
Bengaluru,Whitefield,560034,Apartment,1695,1398,3,3,3,0,1,7,2,1,Semi-Furnished,Good,12.956558,77.754676,5,0,0,1,1,0,1,0,0,1,0,1,0,15500000
Chennai,Velachery,600015,Apartment,978,778,2,2,3,2,4,4,1,1,Unfurnished,New,12.98998,80.208447,6,1,0,1,0,0,1,0,0,1,0,1,1,8830000
Mumbai,Juhu,400002,Apartment,619,511,2,2,2,3,5,10,8,1,Semi-Furnished,Average,19.103107,72.836943,6,0,1,1,1,0,0,0,1,1,0,1,0,22530000
Nagpur,Trimurti Nagar,440016,Independent House,1593,1391,4,4,5,3,0,3,3,2,Fully Furnished,Good,21.114115,79.027097,4,0,1,1,0,0,0,0,0,0,1,0,1,12570000
Delhi NCR,Greater Noida West,110033,Apartment,1016,865,2,2,2,0,4,28,2,1,Semi-Furnished,New,28.580609,77.443901,7,1,1,1,0,0,1,0,0,1,1,0,1,6840000
Nagpur,Sadar,440004,Independent House,1421,1175,3,3,4,3,0,3,12,1,Semi-Furnished,Needs Renovation,21.160773,79.088183,5,1,0,1,0,0,1,0,1,0,0,0,1,10650000
Bengaluru,Indiranagar,560007,Apartment,1007,874,2,2,1,2,17,22,1,1,Fully Furnished,Good,12.982918,77.639103,8,1,1,1,0,0,1,1,1,1,0,0,1,19530000
Mumbai,Goregaon West,400006,Apartment,1314,1148,3,3,4,3,4,14,1,0,Semi-Furnished,New,19.164618,72.838503,6,0,1,1,0,0,0,0,1,1,0,1,1,28990000
Delhi NCR,Rohini (Delhi),110017,Independent House,832,717,2,2,1,1,0,2,25,1,Semi-Furnished,Average,28.713742,77.120485,5,0,1,1,1,0,0,0,1,0,0,1,0,7160000
Nagpur,Ramdaspeth,440019,Apartment,448,363,1,1,1,1,2,22,8,1,Unfurnished,Good,21.145514,79.072855,6,1,1,1,0,0,0,0,1,1,0,1,0,4080000
Kolkata,Rajarhat,700027,Villa,1171,967,3,3,4,2,0,2,3,1,Semi-Furnished,Average,22.621136,88.49251,5,1,0,1,0,0,1,0,1,1,0,0,0,8580000
Kolkata,Rajarhat,700025,Apartment,1054,912,2,2,3,1,1,22,0,2,Semi-Furnished,Good,22.630767,88.488603,7,1,1,1,0,0,1,1,0,1,0,1,0,7600000
Hyderabad,Miyapur,500003,Apartment,917,724,2,2,2,3,10,14,3,1,Unfurnished,Good,17.503597,78.343651,7,1,1,1,0,1,0,0,1,0,1,1,0,6630000
Mumbai,Thane West,400002,Villa,1205,970,2,2,1,2,0,1,5,1,Unfurnished,Average,19.216023,72.962323,6,1,1,0,0,1,1,1,1,0,0,0,0,20570000
Bengaluru,Yelahanka,560044,Apartment,2368,1973,5,5,5,2,8,14,5,0,Semi-Furnished,Good,13.104259,77.599593,9,1,0,1,1,1,1,1,0,0,1,1,1,17750000
Kolkata,Rajarhat,700019,Apartment,697,581,1,1,1,0,7,22,1,2,Fully Furnished,New,22.626445,88.497807,7,1,1,1,0,0,0,0,1,1,1,1,0,5530000
Bengaluru,Koramangala,560027,Independent House,1564,1338,4,4,3,2,0,3,3,2,Unfurnished,Good,12.943023,77.622337,6,1,1,0,0,1,1,1,0,0,1,0,0,24380000
Pune,Kalyani Nagar,411029,Apartment,1740,1509,3,3,3,2,13,14,5,1,Fully Furnished,Good,18.563095,73.90297,8,1,1,0,0,1,0,1,0,1,1,1,1,29150000
Mumbai,Thane West,400009,Apartment,965,815,2,2,2,0,5,7,0,1,Unfurnished,New,19.215256,72.973056,10,1,1,1,1,0,1,1,1,1,1,0,1,16700000
Delhi NCR,Vasant Kunj (Delhi),110036,Villa,816,660,2,2,2,3,0,1,2,2,Semi-Furnished,New,28.525882,77.151527,6,1,1,0,0,1,0,1,1,0,0,0,1,23860000
Pune,Kalyani Nagar,411022,Plot,1919,1919,0,0,0,0,0,0,5,0,Unfurnished,Average,18.554542,73.90026,0,0,0,0,0,0,0,0,0,0,0,0,0,18170000
Hyderabad,Miyapur,500034,Apartment,1685,1460,3,3,3,3,1,18,0,1,Semi-Furnished,New,17.509579,78.366558,10,1,1,1,1,0,0,1,1,1,1,1,1,12270000
Nagpur,Besha,440033,Apartment,862,751,2,2,2,2,3,7,3,1,Semi-Furnished,Good,21.074639,79.093567,7,1,1,1,0,1,0,0,1,0,1,1,0,4280000
Hyderabad,Madhapur,500002,Independent House,655,517,1,1,1,3,0,3,2,1,Semi-Furnished,Good,17.448984,78.377774,6,0,1,0,1,0,0,1,1,1,1,0,0,8020000
Bengaluru,Hebbal,560036,Apartment,863,700,2,2,1,2,4,22,2,1,Fully Furnished,New,13.035217,77.612114,7,1,1,1,0,0,1,0,1,1,0,1,0,10810000
Mumbai,Kandivali East,400009,Apartment,492,418,1,1,1,0,8,10,18,1,Unfurnished,Average,19.207965,72.865883,7,1,0,1,0,0,1,1,1,1,0,1,0,6310000
Hyderabad,Uppal,500023,Apartment,640,501,1,1,2,2,1,14,2,2,Unfurnished,Average,17.411474,78.560006,8,0,1,1,0,1,1,0,1,1,1,1,0,3960000
Bengaluru,Electronic City,560029,Apartment,1105,945,2,2,2,2,7,10,5,1,Semi-Furnished,New,12.83424,77.694679,3,0,1,0,0,0,0,0,0,1,0,1,0,7790000
Mumbai,Thane West,400012,Apartment,807,667,2,2,1,1,11,35,12,1,Unfurnished,Average,19.231523,72.994722,9,1,0,1,1,1,0,1,1,1,1,1,0,9940000
Hyderabad,Kondapur,500006,Villa,863,684,2,2,1,1,0,2,5,1,Unfurnished,Good,17.468521,78.363518,6,1,1,0,0,1,0,0,1,1,0,0,1,10220000
Hyderabad,Kondapur,500007,Villa,1047,864,2,2,2,0,0,2,2,1,Unfurnished,Good,17.470714,78.369784,4,0,0,0,0,0,0,0,1,1,1,1,0,11700000
Mumbai,Andheri West,400014,Apartment,1659,1422,3,3,4,2,11,14,8,1,Semi-Furnished,Good,19.133995,72.831148,9,1,1,1,0,1,0,1,1,1,1,1,0,43220000
Bengaluru,Whitefield,560011,Apartment,940,821,2,2,2,2,2,4,5,2,Semi-Furnished,Needs Renovation,12.966781,77.760759,6,1,1,1,1,0,0,1,0,0,0,1,0,6900000
Kolkata,Ballygunge,700037,Apartment,1820,1422,4,4,5,2,4,28,0,2,Unfurnished,New,22.544968,88.372823,9,1,1,1,1,0,0,1,1,1,0,1,1,24490000
Pune,Viman Nagar,411007,Apartment,2874,2279,5,5,5,3,11,14,5,1,Unfurnished,Good,18.553404,73.906694,9,1,1,1,1,1,0,1,1,1,0,1,0,27700000
Hyderabad,Madhapur,500038,Independent House,565,457,1,1,1,3,0,3,0,1,Semi-Furnished,New,17.439164,78.391979,8,1,1,0,1,1,1,0,1,1,0,0,1,7420000
Pune,Hinjewadi,411034,Apartment,1420,1127,3,3,3,2,11,22,18,2,Semi-Furnished,Average,18.587981,73.750916,9,0,1,1,1,1,1,1,1,1,0,1,0,9810000
Bengaluru,Koramangala,560044,Apartment,1084,947,2,2,3,0,16,28,25,1,Semi-Furnished,Good,12.932587,77.640383,7,1,1,1,0,0,0,1,0,0,1,1,1,12130000
Nagpur,Manish Nagar,440036,Apartment,709,613,2,2,2,2,4,7,1,2,Fully Furnished,Good,21.09043,79.101432,7,0,1,1,1,0,1,0,1,1,0,1,0,5210000
Pune,Kalyani Nagar,411024,Independent House,918,730,2,2,1,1,0,2,0,1,Semi-Furnished,New,18.534765,73.910867,6,0,1,0,1,0,0,0,1,0,1,1,1,16800000
Pune,Baner,411008,Apartment,2398,2007,4,4,3,2,22,35,0,2,Semi-Furnished,New,18.553966,73.781146,10,1,1,1,1,1,0,1,0,1,1,1,1,29940000
Mumbai,Kandivali East,400045,Apartment,964,756,2,2,1,0,5,7,1,1,Fully Furnished,Good,19.197557,72.859281,9,1,1,1,1,0,0,1,1,1,1,1,0,18480000
Mumbai,Juhu,400007,Independent House,2918,2350,5,5,6,2,0,2,12,1,Semi-Furnished,Average,19.103196,72.830032,8,1,1,1,0,0,1,1,0,1,0,1,1,119490000
Pune,Viman Nagar,411040,Apartment,1327,1059,3,3,4,0,21,22,8,2,Semi-Furnished,Average,18.569364,73.906368,7,1,1,1,1,1,0,0,1,0,0,1,0,14650000
Delhi NCR,Golf Course Road (Gurugram),110005,Apartment,1437,1217,3,3,4,0,4,4,2,2,Fully Furnished,New,28.447476,77.102366,10,1,1,1,1,1,1,0,1,1,1,1,0,32490000
Pune,Wakad,411014,Apartment,965,826,2,2,2,0,12,35,0,0,Unfurnished,New,18.608015,73.776205,8,1,1,1,1,0,1,0,0,1,1,1,0,9320000
Chennai,Velachery,600038,Apartment,542,435,1,1,1,0,17,28,1,1,Semi-Furnished,New,12.98908,80.223398,7,1,1,1,0,0,1,0,1,0,0,1,1,5760000
Nagpur,Dharampeth,440013,Apartment,814,675,2,2,2,2,14,28,1,1,Fully Furnished,Good,21.127821,79.061932,8,1,1,1,1,0,0,1,0,1,0,1,1,8650000
Delhi NCR,Indirapuram (Ghaziabad),110022,Apartment,1686,1479,3,3,3,2,12,28,2,1,Fully Furnished,New,28.642872,77.385674,9,1,1,1,0,1,1,1,1,1,0,1,0,14850000
Mumbai,Andheri East,400011,Apartment,3855,3012,5,5,5,1,22,35,2,0,Semi-Furnished,Average,19.109369,72.875921,7,1,1,1,0,0,1,0,1,1,0,0,1,74330000
Hyderabad,Jubilee Hills,500016,Villa,990,792,2,2,2,2,0,2,2,1,Fully Furnished,New,17.416022,78.405163,6,0,0,1,0,0,1,0,1,1,0,1,1,28080000
Mumbai,Goregaon West,400015,Independent House,1268,989,3,3,3,1,0,2,3,1,Fully Furnished,Good,19.156196,72.847469,7,1,1,0,1,1,0,1,1,1,0,0,0,33300000
Bengaluru,JP Nagar,560023,Villa,2918,2515,5,5,5,3,0,1,3,1,Unfurnished,Good,12.906635,77.606793,4,1,0,1,0,0,0,0,1,0,0,0,1,38660000
Kolkata,Alipore,700035,Apartment,701,547,1,1,1,1,19,28,0,1,Semi-Furnished,New,22.534484,88.331332,8,1,1,1,0,0,1,1,1,1,0,1,0,13510000
Bengaluru,Bellandur,560017,Apartment,1228,1014,3,3,2,2,1,10,0,0,Unfurnished,New,12.922155,77.661201,9,1,1,1,0,1,1,1,1,1,0,1,0,12350000
Bengaluru,Hebbal,560027,Apartment,611,526,2,2,3,3,35,35,1,0,Semi-Furnished,New,13.035493,77.60355,9,1,1,1,0,0,1,0,1,1,1,1,1,8170000
Mumbai,Bandra West,400046,Apartment,623,517,1,1,1,0,5,7,2,0,Fully Furnished,New,19.051893,72.814043,9,1,1,1,1,0,1,1,1,1,0,1,0,31580000
Kolkata,Alipore,700043,Apartment,733,644,2,2,2,1,1,22,5,1,Fully Furnished,New,22.523889,88.328722,4,1,1,0,0,0,0,0,0,0,1,1,0,13680000
Mumbai,Andheri West,400032,Independent House,1007,884,2,2,3,0,0,1,18,2,Semi-Furnished,Good,19.134442,72.827784,6,1,0,0,1,0,0,1,1,1,1,0,0,26470000
Hyderabad,Kondapur,500029,Apartment,748,647,2,2,3,2,7,10,1,1,Semi-Furnished,New,17.47325,78.357688,8,0,1,1,0,0,1,0,1,1,1,1,1,7620000
Pune,Kalyani Nagar,411004,Apartment,1101,944,2,2,2,2,1,4,12,2,Semi-Furnished,Needs Renovation,18.553332,73.895728,4,1,0,0,0,0,0,0,1,0,0,1,1,10730000
Mumbai,Powai,400042,Apartment,998,837,2,2,3,0,9,10,0,1,Unfurnished,New,19.115416,72.91068,6,1,1,1,0,0,0,0,1,1,0,1,0,24560000
Bengaluru,Electronic City,560035,Villa,1263,994,2,2,3,1,0,3,3,2,Semi-Furnished,Good,12.827658,77.676021,7,1,0,1,0,1,0,0,1,1,1,0,1,11250000
Mumbai,Andheri West,400003,Apartment,1552,1308,3,3,3,0,5,10,8,2,Semi-Furnished,Good,19.123363,72.830471,9,1,1,1,1,0,1,0,1,1,0,1,1,38700000
Chennai,Besant Nagar,600028,Apartment,1214,947,3,3,3,2,12,18,1,1,Unfurnished,New,12.988628,80.262979,10,1,1,1,1,1,1,1,0,1,0,1,1,23850000
Pune,Kalyani Nagar,411007,Apartment,945,787,2,2,1,0,9,35,5,2,Fully Furnished,Good,18.551321,73.916617,10,1,1,1,1,1,0,1,1,1,0,1,1,14870000
Delhi NCR,Indirapuram (Ghaziabad),110017,Apartment,854,700,2,2,3,2,1,4,18,2,Semi-Furnished,Needs Renovation,28.643738,77.370646,8,0,1,1,0,1,0,1,1,1,1,1,0,4350000
Delhi NCR,Sohna Road (Gurugram),110046,Apartment,1016,827,3,3,3,0,14,14,18,1,Fully Furnished,Average,28.40241,77.038912,7,0,1,1,0,1,1,0,0,1,1,0,1,8190000
Mumbai,Thane West,400028,Apartment,772,661,2,2,3,1,15,22,18,3,Fully Furnished,Good,19.221788,72.972004,6,0,1,1,0,0,0,0,1,1,1,1,0,10710000
Mumbai,Powai,400011,Apartment,1100,878,2,2,1,2,2,4,12,1,Semi-Furnished,Average,19.123926,72.905824,8,1,1,1,0,0,0,0,1,1,1,1,1,19440000
Mumbai,Goregaon West,400044,Villa,2154,1858,3,3,3,2,0,1,0,1,Unfurnished,New,19.178567,72.846481,6,0,0,0,1,1,1,1,0,0,1,1,0,59440000
Bengaluru,Indiranagar,560038,Apartment,930,739,2,2,2,3,1,22,2,1,Unfurnished,Good,12.974053,77.650911,7,0,1,1,1,0,1,0,1,1,1,0,0,14310000
Chennai,Velachery,600045,Independent House,815,650,2,2,2,0,0,3,0,1,Fully Furnished,New,12.977734,80.22697,4,1,1,0,0,0,1,0,1,0,0,0,0,11040000
Delhi NCR,Dwarka (Delhi),110020,Apartment,1211,1010,2,2,2,0,35,35,0,1,Unfurnished,New,28.598156,77.043979,9,1,1,1,0,1,1,0,0,1,1,1,1,15130000
Delhi NCR,Rohini (Delhi),110013,Apartment,1474,1164,3,3,4,3,1,22,12,0,Semi-Furnished,Average,28.709985,77.11112,7,1,0,1,1,0,1,1,0,1,0,0,1,12270000
Bengaluru,Koramangala,560043,Villa,723,586,2,2,2,3,0,1,3,1,Unfurnished,Good,12.939659,77.629558,8,1,0,1,0,0,1,1,1,1,1,0,1,14490000
Bengaluru,HSR Layout,560004,Plot,1531,1531,0,0,0,0,0,0,0,0,Unfurnished,Average,12.919673,77.649432,2,0,0,1,0,0,0,0,0,0,0,1,0,14150000
Delhi NCR,Indirapuram (Ghaziabad),110019,Apartment,2073,1717,4,4,5,0,4,28,8,1,Unfurnished,Average,28.640729,77.375862,6,1,1,1,0,0,0,0,1,1,0,1,0,13160000
Pune,Hadapsar,411025,Apartment,647,507,1,1,1,1,7,7,5,1,Semi-Furnished,Good,18.525519,73.943552,7,1,1,1,0,0,0,1,1,1,0,1,0,5500000
Nagpur,Manish Nagar,440037,Independent House,350,302,2,2,1,2,0,2,8,1,Unfurnished,Average,21.100995,79.079077,6,1,0,1,0,1,0,0,1,1,1,0,0,2160000
Mumbai,Bandra West,400041,Apartment,881,749,2,2,1,2,26,35,0,2,Semi-Furnished,New,19.056027,72.834398,7,0,1,1,0,0,0,1,1,0,1,1,1,45420000
Chennai,T Nagar,600025,Apartment,1128,988,3,3,3,2,4,18,1,1,Semi-Furnished,Average,13.044545,80.239084,8,1,0,1,0,1,1,0,1,1,0,1,1,18680000
Pune,Viman Nagar,411018,Apartment,1201,1004,3,3,3,2,8,10,1,1,Unfurnished,New,18.560074,73.910247,8,1,0,1,1,1,0,0,1,1,0,1,1,14890000
Kolkata,Salt Lake (Sector V),700028,Apartment,1774,1462,3,3,4,3,20,35,2,1,Semi-Furnished,Good,22.563621,88.428234,4,0,0,1,1,1,0,0,0,1,0,0,0,15830000
Hyderabad,Manikonda,500009,Independent House,983,857,3,3,4,2,0,3,18,1,Semi-Furnished,Average,17.411936,78.393757,5,0,0,0,0,1,1,1,0,1,0,0,1,7170000
Pune,Baner,411038,Apartment,1107,919,2,2,1,2,10,10,8,1,Semi-Furnished,Average,18.555162,73.783339,9,1,1,1,1,0,1,0,1,1,1,1,0,12160000
Mumbai,Thane West,400010,Apartment,554,453,1,1,1,2,3,10,0,0,Fully Furnished,Average,19.224181,72.978151,5,1,1,1,0,0,1,0,0,0,0,1,0,7690000
Nagpur,Ramdaspeth,440037,Apartment,1327,1045,4,4,3,1,11,14,0,0,Semi-Furnished,New,21.130568,79.083849,9,1,1,0,1,0,1,0,1,1,1,1,1,15760000
Mumbai,Goregaon West,400029,Apartment,1106,905,2,2,1,0,7,14,8,3,Semi-Furnished,Good,19.156704,72.853627,7,1,1,1,0,0,0,1,1,1,0,1,0,21410000
Mumbai,Andheri West,400020,Villa,986,859,2,2,1,2,0,2,2,1,Semi-Furnished,New,19.136217,72.826309,4,0,0,0,0,0,1,1,1,0,0,1,0,38290000
Pune,Kharadi,411011,Apartment,1222,1045,3,3,4,2,9,18,2,2,Unfurnished,New,18.540803,73.93526,9,1,1,1,0,0,1,1,1,1,1,1,0,12500000
Mumbai,Andheri East,400004,Villa,932,790,1,1,1,2,0,3,2,1,Semi-Furnished,New,19.119012,72.866425,8,1,1,1,0,0,1,1,1,0,1,1,0,26240000
Mumbai,Andheri East,400031,Plot,2565,2565,0,0,0,0,0,0,0,0,Unfurnished,Average,19.098558,72.861498,1,0,0,0,0,0,0,0,0,0,0,1,0,39620000
Bengaluru,Electronic City,560023,Apartment,1194,963,2,2,2,0,14,18,3,0,Unfurnished,Average,12.848874,77.678833,8,1,1,1,0,0,0,1,1,0,1,1,1,7420000
Bengaluru,Koramangala,560023,Apartment,2201,1749,4,4,4,2,18,28,1,0,Unfurnished,New,12.931051,77.638247,8,1,1,0,0,1,0,0,1,1,1,1,1,36240000
Bengaluru,Sarjapur Road,560010,Apartment,570,459,1,1,2,0,5,10,5,1,Semi-Furnished,Average,12.892573,77.683437,7,1,1,1,1,0,1,0,0,1,0,1,0,4950000
Mumbai,Thane West,400004,Independent House,767,670,2,2,3,2,0,3,18,1,Semi-Furnished,Good,19.212294,72.984442,6,1,1,0,1,0,0,0,1,1,0,0,1,10090000
Delhi NCR,Vasant Kunj (Delhi),110041,Apartment,1666,1423,3,3,4,2,2,10,0,1,Semi-Furnished,New,28.515743,77.152891,7,0,0,1,1,1,1,0,0,1,0,1,1,36290000
Delhi NCR,Indirapuram (Ghaziabad),110004,Independent House,619,523,1,1,1,0,0,2,8,1,Semi-Furnished,Good,28.659679,77.381252,4,1,1,0,0,1,0,0,0,0,1,0,0,4750000
Bengaluru,Whitefield,560031,Apartment,3854,3022,5,5,5,2,3,10,3,1,Semi-Furnished,Needs Renovation,12.967267,77.760996,11,1,1,1,1,1,1,0,1,1,1,1,1,32250000
Delhi NCR,Indirapuram (Ghaziabad),110021,Apartment,350,274,1,1,1,3,10,14,2,1,Semi-Furnished,New,28.631967,77.382555,9,1,1,1,0,1,1,0,1,1,0,1,1,3050000
Delhi NCR,Greater Noida West,110044,Apartment,1142,997,3,3,3,2,4,35,5,1,Fully Furnished,Good,28.584931,77.41975,6,1,0,1,0,0,0,1,0,1,1,1,0,7440000
Hyderabad,Kondapur,500011,Apartment,1957,1586,3,3,2,2,9,10,0,2,Fully Furnished,Good,17.476339,78.375323,8,1,1,0,1,1,1,0,1,1,0,1,0,21760000
Pune,Kalyani Nagar,411040,Independent House,1125,959,2,2,3,2,0,3,12,1,Unfurnished,Good,18.562093,73.906318,5,1,1,0,0,0,0,0,1,1,0,1,0,14740000
Nagpur,Dharampeth,440043,Apartment,1126,902,2,2,2,3,10,14,18,2,Semi-Furnished,Average,21.156031,79.05686,5,1,1,0,0,0,0,1,0,0,1,1,0,7710000
Nagpur,Sadar,440025,Apartment,1434,1148,3,3,4,2,6,7,3,2,Semi-Furnished,Good,21.169652,79.088385,10,0,1,1,1,1,1,0,1,1,1,1,1,12270000
Hyderabad,Kondapur,500038,Independent House,1881,1509,3,3,3,2,0,3,18,1,Fully Furnished,Average,17.464771,78.355679,6,1,0,0,0,1,0,0,1,1,1,0,1,15640000
Bengaluru,Whitefield,560008,Apartment,1411,1123,2,2,1,0,7,10,3,1,Semi-Furnished,Average,12.971737,77.743192,9,1,1,1,1,0,1,0,1,1,0,1,1,13380000
Nagpur,Pratap Nagar,440045,Apartment,1593,1322,3,3,2,1,21,35,1,1,Fully Furnished,New,21.119498,79.055725,8,1,1,1,1,1,1,0,0,1,0,0,1,14230000
Pune,Aundh,411024,Apartment,865,731,2,2,3,2,11,18,8,2,Fully Furnished,Good,18.546518,73.798108,7,1,1,1,0,0,0,1,0,1,1,1,0,12610000
Bengaluru,Yelahanka,560030,Independent House,1230,995,2,2,2,2,0,3,0,2,Unfurnished,New,13.101226,77.609603,1,0,1,0,0,0,0,0,0,0,0,0,0,10820000
Bengaluru,HSR Layout,560042,Apartment,908,716,2,2,2,2,5,7,5,0,Fully Furnished,Good,12.912552,77.643601,10,1,1,1,1,0,1,1,1,1,1,0,1,12130000
Bengaluru,Yelahanka,560024,Apartment,1688,1464,3,3,2,1,1,4,0,1,Fully Furnished,New,13.101901,77.602,9,1,1,1,0,1,1,1,0,1,0,1,1,16400000
Hyderabad,Manikonda,500015,Villa,2246,1962,4,4,4,3,0,2,1,1,Semi-Furnished,New,17.396438,78.378577,4,1,1,0,0,0,1,0,0,1,0,0,0,25880000
Chennai,Porur,600039,Apartment,920,765,2,2,3,1,3,7,5,1,Semi-Furnished,Good,13.038899,80.156372,7,1,1,1,1,0,0,0,1,1,0,1,0,7300000
Pune,Baner,411031,Apartment,722,625,2,2,1,3,8,10,5,1,Semi-Furnished,Good,18.54308,73.789459,6,1,1,1,0,1,0,0,0,1,0,1,0,7640000
Bengaluru,Hebbal,560023,Apartment,1479,1158,3,3,2,1,21,35,8,1,Unfurnished,Good,13.040471,77.607273,6,0,1,0,0,1,0,0,0,1,1,1,1,13730000
Pune,Aundh,411045,Apartment,1259,1075,3,3,3,2,1,28,5,1,Fully Furnished,Needs Renovation,18.56603,73.814864,6,0,1,1,1,1,0,0,1,1,0,0,0,15000000
Chennai,Porur,600020,Apartment,1640,1363,3,3,4,3,1,14,3,1,Semi-Furnished,Good,13.037746,80.149377,9,1,1,1,0,0,1,1,1,1,1,1,0,11710000
Bengaluru,JP Nagar,560041,Independent House,848,707,2,2,3,1,0,3,12,1,Semi-Furnished,Good,12.911542,77.587756,3,1,0,1,0,0,0,0,1,0,0,0,0,8270000
Mumbai,Thane West,400002,Villa,1290,1040,3,3,4,3,0,1,3,1,Semi-Furnished,Good,19.22532,72.980913,7,1,0,1,1,0,1,0,1,0,1,0,1,26340000
Mumbai,Powai,400017,Independent House,1496,1288,3,3,3,1,0,2,12,2,Semi-Furnished,Average,19.130611,72.907888,8,1,1,1,0,0,1,0,1,1,1,0,1,33350000
Mumbai,Navi Mumbai - Vashi,400046,Villa,793,684,2,2,1,2,0,2,1,1,Unfurnished,Average,19.079097,72.979074,4,0,0,0,0,0,1,0,1,0,1,0,1,14150000
Mumbai,Borivali West,400042,Apartment,914,714,2,2,2,0,11,28,2,1,Unfurnished,New,19.219784,72.849274,7,0,1,1,0,1,1,0,1,1,0,1,0,18570000
Hyderabad,Miyapur,500004,Apartment,1458,1253,3,3,3,2,3,7,0,2,Semi-Furnished,Good,17.497614,78.363851,9,1,1,1,1,1,1,1,1,0,0,1,0,10490000
Chennai,T Nagar,600041,Villa,1713,1352,3,3,3,3,0,2,12,0,Semi-Furnished,Good,13.042787,80.222434,4,1,0,1,1,0,0,0,0,1,0,0,0,34750000
Bengaluru,JP Nagar,560040,Independent House,1493,1178,3,3,3,1,0,3,2,1,Semi-Furnished,Good,12.901586,77.575673,6,1,1,0,0,0,0,1,1,1,0,1,0,18470000
Mumbai,Juhu,400015,Plot,3844,3844,0,0,0,0,0,0,0,0,Unfurnished,Average,19.106563,72.838893,1,0,0,1,0,0,0,0,0,0,0,0,0,119450000
Nagpur,Manish Nagar,440022,Apartment,1783,1501,4,4,3,0,11,14,1,0,Semi-Furnished,New,21.098266,79.090802,8,1,1,1,1,1,0,1,1,0,0,1,0,12980000
Bengaluru,HSR Layout,560007,Independent House,1065,868,2,2,1,2,0,1,0,2,Fully Furnished,Good,12.911799,77.646471,3,1,0,0,0,0,0,0,1,0,1,0,0,17470000
Hyderabad,Kukatpally,500012,Apartment,1557,1258,3,3,3,1,5,10,3,2,Unfurnished,Good,17.493446,78.410419,6,1,1,1,1,0,0,0,0,1,0,0,1,10410000
Mumbai,Andheri East,400007,Villa,1300,1142,2,2,3,2,0,2,3,1,Semi-Furnished,New,19.099952,72.864683,10,1,1,1,1,0,1,0,1,1,1,1,1,38660000
Pune,Viman Nagar,411037,Apartment,924,782,2,2,1,2,20,35,0,1,Unfurnished,New,18.575951,73.905837,9,1,1,1,1,1,0,1,1,1,0,1,0,12300000
Hyderabad,Uppal,500037,Apartment,851,730,2,2,2,3,9,10,5,1,Unfurnished,Good,17.404161,78.559682,7,1,1,1,0,0,1,0,1,1,0,1,0,4980000
Chennai,OMR (Thoraipakkam),600013,Apartment,855,681,2,2,2,3,3,7,3,2,Fully Furnished,Good,12.938919,80.239298,7,1,1,1,1,0,0,0,1,1,0,1,0,7860000
Mumbai,Bandra West,400032,Apartment,847,725,2,2,2,1,3,4,0,1,Semi-Furnished,New,19.05265,72.834408,9,1,1,1,0,1,0,0,1,1,1,1,1,43480000
Bengaluru,Whitefield,560024,Independent House,1609,1366,3,3,3,2,0,3,5,1,Unfurnished,Good,12.962554,77.735764,9,1,1,1,1,1,0,0,1,1,0,1,1,16180000
Nagpur,Khamla,440009,Apartment,818,651,2,2,3,1,19,22,5,1,Unfurnished,Good,21.11437,79.052905,6,0,1,0,0,0,1,0,1,1,0,1,1,5690000
Nagpur,Sadar,440038,Apartment,3034,2619,5,5,4,2,10,28,3,1,Semi-Furnished,Good,21.164204,79.083261,10,1,1,1,0,1,0,1,1,1,1,1,1,28010000
Chennai,Besant Nagar,600005,Apartment,1393,1222,3,3,4,1,10,22,25,2,Fully Furnished,Average,13.004285,80.260335,8,1,1,1,0,0,0,1,1,1,1,1,0,19940000
Nagpur,Dharampeth,440009,Apartment,555,445,1,1,1,2,7,22,8,2,Semi-Furnished,Good,21.133908,79.062205,5,0,1,1,0,0,1,0,0,0,0,1,1,4720000
Kolkata,Garia,700032,Apartment,1063,835,2,2,3,1,4,28,1,2,Fully Furnished,New,22.481677,88.383707,7,0,1,1,0,0,0,0,1,1,1,1,1,7500000
Mumbai,Thane West,400018,Apartment,649,520,2,2,1,2,2,14,2,1,Fully Furnished,Good,19.221931,72.971014,11,1,1,1,1,1,0,1,1,1,1,1,1,10760000
Kolkata,Rajarhat,700003,Independent House,761,631,2,2,1,0,0,2,5,2,Unfurnished,Good,22.625857,88.498058,6,1,1,1,0,0,1,0,1,1,0,0,0,5380000
Kolkata,Ballygunge,700046,Apartment,489,428,1,1,1,0,1,7,2,1,Semi-Furnished,New,22.540716,88.358997,7,1,1,0,0,1,1,0,0,1,1,1,0,6720000
Mumbai,Bandra West,400046,Apartment,627,521,1,1,1,3,1,18,0,1,Unfurnished,New,19.050762,72.837409,8,1,1,1,0,0,1,0,1,1,0,1,1,29650000
